"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales"
"DRF49",7.27,"Low Fat",0.07136748,"Soft Drinks",111.8518,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2277.036
"DRF49",12.857645184136201,"Low Fat",0.124448295,"Soft Drinks",112.0518,"OUT019",1985,"Small","Tier 1","Grocery Store",113.8518
"DRF51",15.75,"Low Fat",0.165838224,"Dairy",36.6506,"OUT046",1997,"Small","Tier 1","Supermarket Type1",607.2096
"DRF51",15.75,"Low Fat",0.166174549,"Dairy",37.4506,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1062.6168
"DRF51",15.75,"Low Fat",0.166513779,"Dairy",38.0506,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",265.6542
"DRF60",10.8,"Low Fat",0,"Soft Drinks",238.1564,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",5243.8408
"DRF60",10.8,"Low Fat",0.052149675,"Soft Drinks",239.9564,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3813.7024
"DRF60",10.8,"low fat",0.052174319,"Soft Drinks",240.3564,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",4290.4152
"DRG01",12.857645184136201,"Low Fat",0.044660955,"Soft Drinks",74.767,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2679.845
"DRG01",14.8,"Low Fat",0.044869794,"Soft Drinks",76.467,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1531.34
"DRG01",12.857645184136201,"Low Fat",0.078576075,"Soft Drinks",78.467,"OUT019",1985,"Small","Tier 1","Grocery Store",229.701
"DRG03",14.5,"Low Fat",0.061934991,"Dairy",154.4998,"OUT013",1987,"High","Tier 3","Supermarket Type1",1691.7978
"DRG03",14.5,"Low Fat",0.061986574,"Dairy",153.0998,"OUT046",1997,"Small","Tier 1","Supermarket Type1",4921.5936
"DRG03",14.5,"Low Fat",0.062239081,"Dairy",154.2998,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1691.7978
"DRG03",14.5,"Low Fat",0.103752817,"Dairy",155.1998,"OUT010",1998,"Small","Tier 3","Grocery Store",307.5996
"DRG11",6.385,"Low Fat",0,"Hard Drinks",108.9596,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1186.4556
"DRG11",6.385,"Low Fat",0.083768522,"Hard Drinks",109.8596,"OUT013",1987,"High","Tier 3","Supermarket Type1",3235.788
"DRG11",6.385,"Low Fat",0.084008316,"Hard Drinks",108.2596,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1186.4556
"DRG13",17.25,"Low Fat",0.03717912,"Soft Drinks",162.5526,"OUT035",2004,"Small","Tier 2","Supermarket Type1",5920.2936
"DRG13",17.25,"Low Fat",0.037396492,"Soft Drinks",165.6526,"OUT017",2007,"High","Tier 2","Supermarket Type1",1808.9786
"DRG15",6.13,"Low Fat",0,"Dairy",60.1536,"OUT013",1987,"High","Tier 3","Supermarket Type1",1102.5648
"DRG15",6.13,"Low Fat",0.076891526,"Dairy",61.5536,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",796.2968
"DRG23",8.88,"Low Fat",0,"Hard Drinks",154.0682,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2896.8958
"DRG23",12.857645184136201,"Low Fat",0.086360962,"Hard Drinks",151.2682,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2439.4912
"DRG23",8.88,"Low Fat",0.086764795,"Hard Drinks",153.8682,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1829.6184
"DRG23",8.88,"Low Fat",0.086781204,"Hard Drinks",152.2682,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1829.6184
"DRG23",8.88,"Low Fat",0.086916126,"Hard Drinks",153.3682,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1219.7456
"DRG23",8.88,"Low Fat",0.086957199,"Hard Drinks",152.5682,"OUT045",2002,"High","Tier 2","Supermarket Type1",1372.2138
"DRG25",10.5,"Low Fat",0.019033838,"Soft Drinks",185.624,"OUT013",1987,"High","Tier 3","Supermarket Type1",6897.688
"DRG27",8.895,"Low Fat",0,"Dairy",42.0138,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",568.5932
"DRG27",8.895,"Low Fat",0.105110692,"Dairy",41.1138,"OUT046",1997,"Small","Tier 1","Supermarket Type1",690.4346
"DRG27",8.895,"Low Fat",0.105274111,"Dairy",39.9138,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",690.4346
"DRG27",8.895,"Low Fat",0.105323859,"Dairy",39.1138,"OUT045",2002,"Small","Tier 2","Supermarket Type1",609.207
"DRG27",12.857645184136201,"Low Fat",0.184035253,"Dairy",42.2138,"OUT019",1985,"Small","Tier 1","Grocery Store",40.6138
"DRG36",12.857645184136201,"LF",0.094916347,"Soft Drinks",172.3106,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4277.765
"DRG36",14.15,"Low Fat",0.095298849,"Soft Drinks",171.8106,"OUT013",1987,"High","Tier 3","Supermarket Type1",3935.5438
"DRG36",14.15,"LF",0.095360186,"Soft Drinks",172.3106,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3251.1014
"DRG36",14.15,"Low Fat",0.095378221,"Soft Drinks",170.5106,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2395.5484
"DRG36",14.15,"low fat",0.09557165,"Soft Drinks",171.0106,"OUT045",2002,"High","Tier 2","Supermarket Type1",4106.6544
"DRG37",16.2,"Low Fat",0.019362306,"Soft Drinks",154.6972,"OUT013",1987,"High","Tier 3","Supermarket Type1",1713.7692
"DRG37",16.2,"Low Fat",0.019417732,"Soft Drinks",153.7972,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1402.1748
"DRG39",14.15,"Low Fat",0.042180995,"Dairy",52.0982,"OUT046",1997,"Small","Tier 1","Supermarket Type1",578.5802
"DRG39",14.15,"Low Fat",0.042352822,"Dairy",51.6982,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1262.3568
"DRG48",5.78,"Low Fat",0.014577695,"Soft Drinks",147.2102,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1895.5326
"DRG48",5.78,"Low Fat",0.014614357,"Soft Drinks",147.3102,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2332.9632
"DRG49",12.857645184136201,"Low Fat",0.067128641,"Soft Drinks",242.8486,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3420.8804
"DRG49",7.81,"Low Fat",0.067730081,"Soft Drinks",242.6486,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2199.1374
"DRG49",7.81,"Low Fat",0.112906337,"Soft Drinks",243.5486,"OUT010",1998,"Small","Tier 3","Grocery Store",488.6972
"DRG51",12.1,"Low Fat",0.011557563,"Dairy",165.3526,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3453.5046
"DRG51",12.1,"Low Fat",0.011604894,"Dairy",166.0526,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1480.0734
"DRG51",12.1,"Low Fat",0.019314961,"Dairy",164.6526,"OUT010",1998,"Medium","Tier 3","Grocery Store",657.8104
"DRH01",12.857645184136201,"Low Fat",0.097429924,"Soft Drinks",172.8738,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3649.2498
"DRH01",17.5,"Low Fat",0.097904029,"Soft Drinks",174.8738,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2085.2856
"DRH01",17.5,"Low Fat",0.098102581,"Soft Drinks",172.9738,"OUT045",2002,"Small","Tier 2","Supermarket Type1",4344.345
"DRH01",17.5,"Low Fat",0.098457814,"Soft Drinks",171.7738,"OUT017",2007,"Small","Tier 2","Supermarket Type1",2432.8332
"DRH03",17.25,"Low Fat",0.035057688,"Dairy",91.612,"OUT035",2004,"Small","Tier 2","Supermarket Type1",279.636
"DRH03",17.25,"low fat",0.035118834,"Dairy",93.412,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",932.12
"DRH11",12.857645184136201,"Low Fat",0.075192072,"Hard Drinks",56.0614,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2597.2858
"DRH11",5.98,"Low Fat",0.075675438,"Hard Drinks",53.3614,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",331.5684
"DRH11",5.98,"LF",0.075711199,"Hard Drinks",55.6614,"OUT045",2002,"High","Tier 2","Supermarket Type1",331.5684
"DRH13",8.575,"Low Fat",0.023866079,"Soft Drinks",107.128,"OUT013",1987,"High","Tier 3","Supermarket Type1",958.752
"DRH13",8.575,"Low Fat",0.023885957,"Soft Drinks",106.628,"OUT046",1997,"Small","Tier 1","Supermarket Type1",958.752
"DRH13",8.575,"Low Fat",0.023934398,"Soft Drinks",105.828,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",958.752
"DRH13",8.575,"Low Fat",0.023983258,"Soft Drinks",106.328,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",958.752
"DRH13",12.857645184136201,"Low Fat",0.041821227,"Soft Drinks",107.628,"OUT019",1985,"Small","Tier 1","Grocery Store",213.056
"DRH15",8.775,"Low Fat",0.110359004,"Dairy",42.7428,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",790.9704
"DRH15",12.857645184136201,"Low Fat",0.19244045,"Dairy",43.9428,"OUT019",1985,"Small","Tier 1","Grocery Store",131.8284
"DRH23",14.65,"Low Fat",0.170663661,"Hard Drinks",56.4614,"OUT045",2002,"Small","Tier 2","Supermarket Type1",1436.7964
"DRH23",14.65,"Low Fat",0.171281641,"Hard Drinks",54.0614,"OUT017",2007,"Small","Tier 2","Supermarket Type1",1160.4894
"DRH23",12.857645184136201,"Low Fat",0.298205272,"Hard Drinks",55.7614,"OUT019",1985,"Small","Tier 1","Grocery Store",110.5228
"DRH25",18.7,"Low Fat",0,"Soft Drinks",52.2324,"OUT035",2004,"Small","Tier 2","Supermarket Type1",467.3916
"DRH25",12.857645184136201,"Low Fat",0.014522363,"Soft Drinks",50.2324,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1298.31
"DRH25",18.7,"Low Fat",0.014622625,"Soft Drinks",52.0324,"OUT045",2002,"High","Tier 2","Supermarket Type1",1090.5804
"DRH25",18.7,"Low Fat",0.02442574,"Soft Drinks",52.9324,"OUT010",1998,"High","Tier 3","Grocery Store",51.9324
"DRH36",16.2,"Low Fat",0.033373748,"Soft Drinks",74.0696,"OUT035",2004,"Small","Tier 2","Supermarket Type1",894.8352
"DRH36",16.2,"Low Fat",0.03338006,"Soft Drinks",74.0696,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1416.8224
"DRH36",16.2,"Low Fat",0.033447756,"Soft Drinks",73.9696,"OUT045",2002,"Small","Tier 2","Supermarket Type1",894.8352
"DRH36",16.2,"Low Fat",0.033568871,"Soft Drinks",74.9696,"OUT017",2007,"Small","Tier 2","Supermarket Type1",2162.5184
"DRH37",17.6,"Low Fat",0.041581725,"Soft Drinks",163.3526,"OUT013",1987,"High","Tier 3","Supermarket Type1",3453.5046
"DRH37",17.6,"Low Fat",0.041608488,"Soft Drinks",165.4526,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1644.526
"DRH37",17.6,"Low Fat",0.041681059,"Soft Drinks",164.2526,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1315.6208
"DRH37",17.6,"Low Fat",0.041700756,"Soft Drinks",164.8526,"OUT045",2002,"Small","Tier 2","Supermarket Type1",2302.3364
"DRH37",12.857645184136201,"Low Fat",0.072864869,"Soft Drinks",165.2526,"OUT019",1985,"Small","Tier 1","Grocery Store",822.263
"DRH39",12.857645184136201,"low fat",0,"Dairy",75.967,"OUT019",1985,"Small","Tier 1","Grocery Store",153.134
"DRH39",20.7,"Low Fat",0,"Dairy",78.467,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1607.907
"DRH39",12.857645184136201,"Low Fat",0.092241348,"Dairy",75.867,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2450.144
"DRH39",20.7,"Low Fat",0.092834313,"Dairy",77.667,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2220.443
"DRH39",20.7,"Low Fat",0.093214498,"Dairy",74.667,"OUT017",2007,"High","Tier 2","Supermarket Type1",2143.876
"DRH49",19.7,"Low Fat",0.024655594,"Soft Drinks",84.3592,"OUT046",1997,"Small","Tier 1","Supermarket Type1",743.0328
"DRH51",12.857645184136201,"Low Fat",0,"Dairy",89.1856,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2109.2544
"DRH51",17.6,"Low Fat",0.097198194,"Dairy",89.8856,"OUT035",2004,"Small","Tier 2","Supermarket Type1",351.5424
"DRH51",12.857645184136201,"Low Fat",0.170213676,"Dairy",89.5856,"OUT019",1985,"Small","Tier 1","Grocery Store",175.7712
"DRH59",10.8,"LF",0.097805615,"Hard Drinks",73.938,"OUT010",1998,"Medium","Tier 3","Grocery Store",73.238
"DRI01",7.97,"Low Fat",0,"Soft Drinks",173.7422,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2759.0752
"DRI01",12.857645184136201,"Low Fat",0.034286109,"Soft Drinks",173.1422,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5000.8238
"DRI01",7.97,"Low Fat",0.034424278,"Soft Drinks",171.8422,"OUT013",1987,"High","Tier 3","Supermarket Type1",2069.3064
"DRI01",7.97,"Low Fat",0.034647829,"Soft Drinks",171.2422,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",3103.9596
"DRI01",7.97,"Low Fat",0.057667173,"Soft Drinks",172.1422,"OUT010",1998,"Medium","Tier 3","Grocery Store",517.3266
"DRI03",6.03,"Low Fat",0.0226848,"Dairy",178.1028,"OUT013",1987,"High","Tier 3","Supermarket Type1",4604.6728
"DRI03",6.03,"Low Fat",0.0226994,"Dairy",176.4028,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4250.4672
"DRI03",6.03,"Low Fat",0.022796178,"Dairy",178.1028,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1416.8224
"DRI03",6.03,"Low Fat",0.022832115,"Dairy",176.7028,"OUT017",2007,"Small","Tier 2","Supermarket Type1",1416.8224
"DRI03",12.857645184136201,"Low Fat",0.039751236,"Dairy",176.9028,"OUT019",1985,"Small","Tier 1","Grocery Store",708.4112
"DRI11",12.857645184136201,"Low Fat",0.034237682,"Hard Drinks",113.2834,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2303.668
"DRI11",8.26,"Low Fat",0.034397781,"Hard Drinks",115.7834,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2073.3012
"DRI11",8.26,"Low Fat",0.034457776,"Hard Drinks",113.3834,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2073.3012
"DRI11",8.26,"Low Fat",0.03447406,"Hard Drinks",117.0834,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1612.5676
"DRI11",8.26,"Low Fat",0.034544435,"Hard Drinks",116.0834,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1267.0174
"DRI11",12.857645184136201,"Low Fat",0.060237465,"Hard Drinks",115.9834,"OUT019",1985,"Small","Tier 1","Grocery Store",345.5502
"DRI13",15.35,"Low Fat",0.020310046,"Soft Drinks",218.0508,"OUT013",1987,"High","Tier 3","Supermarket Type1",3038.7112
"DRI13",15.35,"Low Fat",0.020326962,"Soft Drinks",216.7508,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1736.4064
"DRI13",15.35,"Low Fat",0.020409765,"Soft Drinks",218.3508,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2387.5588
"DRI13",15.35,"Low Fat",0.020441939,"Soft Drinks",216.4508,"OUT017",2007,"Small","Tier 2","Supermarket Type1",5426.27
"DRI23",12.857645184136201,"Low Fat",0.136532569,"Hard Drinks",159.6578,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2888.2404
"DRI23",18.85,"Low Fat",0.137410256,"Hard Drinks",161.7578,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1604.578
"DRI23",18.85,"Low Fat",0.13747519,"Hard Drinks",158.6578,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",3369.6138
"DRI23",18.85,"Low Fat",0.137972993,"Hard Drinks",158.4578,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1444.1202
"DRI25",12.857645184136201,"Low Fat",0.033737273,"Soft Drinks",56.6614,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",607.8754
"DRI25",19.6,"Low Fat",0.03387323,"Soft Drinks",56.1614,"OUT013",1987,"High","Tier 3","Supermarket Type1",828.921
"DRI25",19.6,"Low Fat",0.033901442,"Soft Drinks",56.2614,"OUT046",1997,"Small","Tier 1","Supermarket Type1",773.6596
"DRI25",19.6,"Low Fat",0.03395415,"Soft Drinks",56.4614,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",773.6596
"DRI25",19.6,"Low Fat",0.033970195,"Soft Drinks",55.1614,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1381.535
"DRI25",19.6,"LF",0.034093203,"Soft Drinks",56.6614,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1492.0578
"DRI25",19.6,"Low Fat",0.056744064,"Soft Drinks",55.6614,"OUT010",1998,"Medium","Tier 3","Grocery Store",165.7842
"DRI37",15.85,"Low Fat",0.107765165,"Soft Drinks",59.5904,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",703.0848
"DRI37",15.85,"Low Fat",0.108036187,"Soft Drinks",57.3904,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",703.0848
"DRI37",15.85,"Low Fat",0.108206497,"Soft Drinks",58.3904,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",468.7232
"DRI37",15.85,"Low Fat",0.180096791,"Soft Drinks",57.3904,"OUT010",1998,"Medium","Tier 3","Grocery Store",117.1808
"DRI39",13.8,"Low Fat",0.097043739,"Dairy",57.493,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1358.232
"DRI39",13.8,"LF",0.097457483,"Dairy",55.393,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1018.674
"DRI39",13.8,"Low Fat",0.097611115,"Dairy",54.893,"OUT017",2007,"High","Tier 2","Supermarket Type1",679.116
"DRI39",13.8,"Low Fat",0.162462044,"Dairy",55.893,"OUT010",1998,"High","Tier 3","Grocery Store",226.372
"DRI47",14.7,"Low Fat",0.02090277,"Hard Drinks",144.5128,"OUT013",1987,"High","Tier 3","Supermarket Type1",3307.6944
"DRI47",14.7,"Low Fat",0.020920179,"Hard Drinks",143.8128,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3020.0688
"DRI47",14.7,"Low Fat",0.020952705,"Hard Drinks",143.5128,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2444.8176
"DRI47",14.7,"Low Fat",0.021005399,"Hard Drinks",144.5128,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2588.6304
"DRI47",14.7,"Low Fat",0.035016091,"Hard Drinks",144.3128,"OUT010",1998,"Small","Tier 3","Grocery Store",431.4384
"DRI49",14.15,"Low Fat",0.183472595,"Soft Drinks",82.0276,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1624.552
"DRI49",14.15,"Low Fat",0.183507295,"Soft Drinks",82.4276,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1137.1864
"DRI49",14.15,"Low Fat",0.183879453,"Soft Drinks",82.9276,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1705.7796
"DRI49",14.15,"Low Fat",0.184254826,"Soft Drinks",82.4276,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1218.414
"DRI51",17.25,"LF",0,"Dairy",171.5764,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",4637.9628
"DRI51",17.25,"Low Fat",0.042413704,"Dairy",173.1764,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",4466.1864
"DRI51",17.25,"Low Fat",0.070703828,"Dairy",170.3764,"OUT010",1998,"Medium","Tier 3","Grocery Store",343.5528
"DRI59",12.857645184136201,"Low Fat",0.040636926,"Hard Drinks",224.6088,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4474.176
"DRI59",9.5,"Low Fat",0.041065647,"Hard Drinks",223.5088,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",4697.8848
"DRJ01",12.857645184136201,"Low Fat",0.114475357,"Soft Drinks",160.9236,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2255.7304
"DRJ01",6.135,"Low Fat",0.115265695,"Soft Drinks",160.5236,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2094.6068
"DRJ01",6.135,"low fat",0.115500999,"Soft Drinks",161.1236,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",644.4944
"DRJ11",9.5,"Low Fat",0,"Hard Drinks",190.9872,"OUT045",2002,"High","Tier 2","Supermarket Type1",3025.3952
"DRJ11",9.5,"Low Fat",0,"Hard Drinks",188.9872,"OUT017",2007,"High","Tier 2","Supermarket Type1",1323.6104
"DRJ11",9.5,"Low Fat",0.085075063,"Hard Drinks",189.0872,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3970.8312
"DRJ11",9.5,"Low Fat",0.085223447,"Hard Drinks",189.2872,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",6050.7904
"DRJ13",12.65,"Low Fat",0.062837968,"Soft Drinks",161.5578,"OUT013",1987,"High","Tier 3","Supermarket Type1",2406.867
"DRJ13",12.65,"Low Fat",0.062878412,"Soft Drinks",160.9578,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4332.3606
"DRJ13",12.65,"LF",0.063017847,"Soft Drinks",159.0578,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2085.9514
"DRJ13",12.65,"Low Fat",0.063146492,"Soft Drinks",159.6578,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",962.7468
"DRJ13",12.65,"Low Fat",0.063246037,"Soft Drinks",159.2578,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",2406.867
"DRJ23",12.857645184136201,"Low Fat",0,"Hard Drinks",188.1872,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3214.4824
"DRJ23",18.35,"Low Fat",0.041753387,"Hard Drinks",187.6872,"OUT045",2002,"High","Tier 2","Supermarket Type1",2836.308
"DRJ24",11.8,"Low Fat",0.113234914,"Soft Drinks",186.3924,"OUT013",1987,"High","Tier 3","Supermarket Type1",5367.6796
"DRJ24",11.8,"Low Fat",0.11350542,"Soft Drinks",186.8924,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2961.4784
"DRJ24",11.8,"Low Fat",0.113559058,"Soft Drinks",184.2924,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1850.924
"DRJ24",11.8,"Low Fat",0.11397026,"Soft Drinks",185.1924,"OUT017",2007,"Small","Tier 2","Supermarket Type1",2591.2936
"DRJ24",11.8,"Low Fat",0.189689886,"Soft Drinks",184.3924,"OUT010",1998,"Small","Tier 3","Grocery Store",370.1848
"DRJ24",12.857645184136201,"Low Fat",0.198424841,"Soft Drinks",185.2924,"OUT019",1985,"Small","Tier 1","Grocery Store",370.1848
"DRJ25",14.6,"Low Fat",0.150801606,"Soft Drinks",48.7692,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1231.73
"DRJ25",14.6,"Low Fat",0.150872868,"Soft Drinks",47.5692,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1379.5376
"DRJ25",14.6,"Low Fat",0.151419185,"Soft Drinks",50.3692,"OUT017",2007,"High","Tier 2","Supermarket Type1",1034.6532
"DRJ35",10.1,"Low Fat",0.046545786,"Hard Drinks",59.9878,"OUT013",1987,"High","Tier 3","Supermarket Type1",484.7024
"DRJ35",10.1,"Low Fat",0.046584552,"Hard Drinks",61.2878,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1272.3438
"DRJ35",10.1,"Low Fat",0.046848053,"Hard Drinks",60.6878,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",363.5268
"DRJ37",12.857645184136201,"Low Fat",0.060805497,"Soft Drinks",150.8024,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3339.6528
"DRJ37",10.8,"Low Fat",0.061446997,"Soft Drinks",150.4024,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",2884.2456
"DRJ39",12.857645184136201,"Low Fat",0.036150153,"Dairy",219.5482,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5695.2532
"DRJ39",20.25,"Low Fat",0.036295834,"Dairy",217.5482,"OUT013",1987,"High","Tier 3","Supermarket Type1",1095.241
"DRJ39",20.25,"Low Fat",0.036319195,"Dairy",219.3482,"OUT035",2004,"Small","Tier 2","Supermarket Type1",5038.1086
"DRJ39",20.25,"Low Fat",0.036326064,"Dairy",220.1482,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3066.6748
"DRJ39",20.25,"Low Fat",0.036399734,"Dairy",219.3482,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",8323.8316
"DRJ39",20.25,"Low Fat",0.036474041,"Dairy",218.3482,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2409.5302
