"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales"
"DRM49",6.11,"Regular",0.152813518,"Soft Drinks",45.6086,"OUT017",2007,,"Tier 2","Supermarket Type1",1025.9978
"DRM59",5.88,"Low Fat",0.003599378,"Hard Drinks",152.2998,"OUT045",2002,,"Tier 2","Supermarket Type1",3075.996
"DRM59",5.88,"Low Fat",0.003606726,"Hard Drinks",154.1998,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1384.1982
"DRN11",7.85,"Low Fat",0.163310805,"Hard Drinks",143.5444,"OUT045",2002,,"Tier 2","Supermarket Type1",3628.61
"DRN35",8.01,"Low Fat",0.070189131,"Hard Drinks",37.9532,"OUT013",1987,"High","Tier 3","Supermarket Type1",826.9236
"DRN35",8.01,"Low Fat",0.070234306,"Hard Drinks",34.9532,"OUT035",2004,"Small","Tier 2","Supermarket Type1",539.298
"DRN37",9.6,"low fat",0.09627919,"Soft Drinks",167.3158,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1838.2738
"DRN37",9.6,"Low Fat",0.161182103,"Soft Drinks",165.3158,"OUT010",1998,,"Tier 3","Grocery Store",334.2316
"DRN47",12.1,"Low Fat",0.016823566,"Hard Drinks",178.566,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3775.086
"DRN47",12.1,"Low Fat",0.016852909,"Hard Drinks",180.666,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2876.256
"DRN47",12.1,"Low Fat",0.016895293,"Hard Drinks",178.566,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",898.83
"DRN59",15,"Low Fat",0.064271703,"Hard Drinks",45.506,"OUT045",2002,,"Tier 2","Supermarket Type1",466.06
"DRO35",13.85,"Low Fat",0.034624104,"Hard Drinks",115.0492,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4054.722
"DRO47",10.195,"Low Fat",0,"Hard Drinks",114.086,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1810.976
"DRO59",11.8,"Low Fat",0.054238448,"Hard Drinks",75.4012,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",986.7156
"DRO59",11.8,"Low Fat",0.054460571,"Hard Drinks",77.0012,"OUT017",2007,,"Tier 2","Supermarket Type1",2277.036
"DRP35",18.85,"Low Fat",0.09079168,"Hard Drinks",127.1336,"OUT013",1987,"High","Tier 3","Supermarket Type1",3579.3408
"DRP35",18.85,"Low Fat",0.090867297,"Hard Drinks",127.3336,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3962.8416
"DRP35",18.85,"Low Fat",0.091051579,"Hard Drinks",127.4336,"OUT045",2002,,"Tier 2","Supermarket Type1",894.8352
"DRP35",18.85,"Low Fat",0.091237452,"Hard Drinks",128.9336,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1278.336
"DRP35",,"Low Fat",0.159096908,"Hard Drinks",129.3336,"OUT019",1985,"Small","Tier 1","Grocery Store",127.8336
"DRP47",15.75,"Low Fat",0.14048631,"Hard Drinks",252.7382,"OUT013",1987,"High","Tier 3","Supermarket Type1",3280.3966
"DRP47",15.75,"Low Fat",0.141398626,"Hard Drinks",250.5382,"OUT017",2007,,"Tier 2","Supermarket Type1",2775.7202
"DRQ35",,"Low Fat",0.042086652,"Hard Drinks",122.4388,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5448.9072
"DRQ35",9.3,"Low Fat",0.042530668,"Hard Drinks",125.5388,"OUT017",2007,,"Tier 2","Supermarket Type1",2848.2924
"DRY23",9.395,"Regular",0.109265987,"Soft Drinks",42.3112,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",980.0576
"DRZ11",8.85,"Regular",0.112571187,"Soft Drinks",122.0388,"OUT013",1987,"High","Tier 3","Supermarket Type1",1609.9044
"DRZ11",8.85,"Regular",0.112840108,"Soft Drinks",122.0388,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1238.388
"DRZ11",8.85,"Regular",0.113123893,"Soft Drinks",122.5388,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1609.9044
"DRZ24",7.535,"Low Fat",0.081914677,"Soft Drinks",120.344,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3835.008
"FDA01",15,"Regular",0.054367971,"Canned",58.5904,"OUT035",2004,"Small","Tier 2","Supermarket Type1",996.0368
"FDA01",15,"Regular",0.054685839,"Canned",60.2904,"OUT017",2007,,"Tier 2","Supermarket Type1",1581.9408
"FDA02",,"Regular",0.029578726,"Dairy",143.5786,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3756.4436
"FDA02",14,"Regular",0.029782937,"Dairy",146.3786,"OUT045",2002,,"Tier 2","Supermarket Type1",866.8716
"FDA04",11.3,"Regular",0.066674465,"Frozen Foods",259.1962,"OUT013",1987,"High","Tier 3","Supermarket Type1",5179.924
"FDA04",11.3,"Regular",0.066717378,"Frozen Foods",260.8962,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4920.9278
"FDA04",11.3,"Regular",0.066833743,"Frozen Foods",257.2962,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2330.9658
"FDA04",11.3,"Regular",0.066865326,"Frozen Foods",260.1962,"OUT045",2002,,"Tier 2","Supermarket Type1",2848.9582
"FDA07",,"Regular",0.030794774,"Fruits and Vegetables",122.9072,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4532.7664
"FDA07",7.55,"Regular",0.03107068,"Fruits and Vegetables",122.4072,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",857.5504
"FDA08",,"Regular",0.049842613,"Fruits and Vegetables",164.2526,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3946.8624
"FDA09",13.35,"Regular",0.149338159,"Snack Foods",178.666,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1797.66
"FDA09",13.35,"Regular",0.149598628,"Snack Foods",179.466,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3775.086
"FDA10",,"Low Fat",0.141129263,"Snack Foods",121.6072,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3430.2016
"FDA10",20.35,"Low Fat",0.141789197,"Snack Foods",121.9072,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1347.5792
"FDA10",,"LF",0.248301532,"Snack Foods",124.1072,"OUT019",1985,"Small","Tier 1","Grocery Store",245.0144
"FDA11",7.75,"Low Fat",0.043483398,"Baking Goods",94.3436,"OUT017",2007,,"Tier 2","Supermarket Type1",2363.59
"FDA13",15.85,"Low Fat",0.078489577,"Canned",39.9506,"OUT013",1987,"High","Tier 3","Supermarket Type1",645.1602
"FDA13",15.85,"Low Fat",0.078540095,"Canned",36.3506,"OUT035",2004,"Small","Tier 2","Supermarket Type1",607.2096
"FDA13",,"Low Fat",0.137539574,"Canned",38.8506,"OUT019",1985,"Small","Tier 1","Grocery Store",37.9506
"FDA14",16.1,"Low Fat",0.06528457,"Dairy",145.076,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1904.188
"FDA15",9.3,"Low Fat",0.016009057,"Dairy",250.6092,"OUT013",1987,"High","Tier 3","Supermarket Type1",6474.2392
"FDA15",9.3,"Low Fat",0.026818196,"Dairy",248.9092,"OUT010",1998,,"Tier 3","Grocery Store",498.0184
"FDA19",7.52,"Low Fat",0.055213208,"Fruits and Vegetables",129.5994,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",642.497
"FDA20",6.78,"Low Fat",0.066997921,"Fruits and Vegetables",186.524,"OUT017",2007,,"Tier 2","Supermarket Type1",2609.936
"FDA21",13.65,"Low Fat",0.035930784,"Snack Foods",184.4924,"OUT013",1987,"High","Tier 3","Supermarket Type1",9069.5276
"FDA21",13.65,"Low Fat",0.03595391,"Snack Foods",185.2924,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3146.5708
"FDA21",13.65,"Low Fat",0.036016619,"Snack Foods",186.3924,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1295.6468
"FDA21",13.65,"Low Fat",0.036107198,"Snack Foods",184.4924,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",5182.5872
"FDA22",7.435,"Low Fat",0.084452363,"Starchy Foods",165.2158,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2840.9686
"FDA23",9.8,"Low Fat",0.04714777,"Baking Goods",102.4016,"OUT013",1987,"High","Tier 3","Supermarket Type1",1720.4272
"FDA25",16.5,"Regular",0.068263916,"Canned",104.799,"OUT045",2002,,"Tier 2","Supermarket Type1",1238.388
"FDA25",16.5,"Regular",0.068511103,"Canned",103.699,"OUT017",2007,,"Tier 2","Supermarket Type1",1651.184
"FDA26",,"Regular",0.129425145,"Dairy",219.3482,"OUT019",1985,"Small","Tier 1","Grocery Store",219.0482
"FDA27",20.35,"Regular",0,"Dairy",256.7672,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",5624.6784
"FDA28",,"Regular",0.047570401,"Frozen Foods",125.7362,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3020.0688
"FDA31",7.1,"LF",0.110459828,"Fruits and Vegetables",172.108,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2250.404
"FDA32",14,"Low Fat",0.050371508,"Fruits and Vegetables",214.7192,"OUT010",1998,,"Tier 3","Grocery Store",862.8768
"FDA33",6.48,"Low Fat",0.033893487,"Snack Foods",147.0076,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3103.9596
"FDA33",6.48,"LF",0.033952603,"Snack Foods",148.2076,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3399.5748
"FDA33",6.48,"Low Fat",0.034091649,"Snack Foods",146.2076,"OUT017",2007,,"Tier 2","Supermarket Type1",2364.9216
"FDA34",11.5,"Low Fat",0.014883661,"Starchy Foods",174.508,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3635.268
"FDA34",11.5,"Low Fat",0.014921093,"Starchy Foods",173.908,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1211.756
"FDA35",,"Regular",0.05357685,"Baking Goods",122.2072,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3552.7088
"FDA35",14.85,"Regular",0.054142088,"Baking Goods",124.1072,"OUT017",2007,,"Tier 2","Supermarket Type1",1837.608
"FDA38",5.44,"Low Fat",0.025458716,"Dairy",241.2538,"OUT013",1987,"High","Tier 3","Supermarket Type1",3124.5994
"FDA39",6.32,"Low Fat",0.012789884,"Meat",39.1822,"OUT017",2007,,"Tier 2","Supermarket Type1",1060.6194
"FDA40",16,"Regular",0.099271209,"Frozen Foods",88.5856,"OUT046",1997,"Small","Tier 1","Supermarket Type1",878.856
"FDA40",16,"Regular",0.099832728,"Frozen Foods",87.4856,"OUT017",2007,,"Tier 2","Supermarket Type1",263.6568
"FDA43",10.895,"Low Fat",0.108253944,"Fruits and Vegetables",194.8794,"OUT010",1998,,"Tier 3","Grocery Store",585.2382
"FDA44",19.7,"Low Fat",0.053305463,"Fruits and Vegetables",58.193,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",848.895
"FDA44",19.7,"LF",0.053439522,"Fruits and Vegetables",55.093,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1018.674
"FDA45",21.25,"Low Fat",0.155250377,"Snack Foods",175.737,"OUT013",1987,"High","Tier 3","Supermarket Type1",2117.244
"FDA45",21.25,"Low Fat",0.155694794,"Snack Foods",177.637,"OUT045",2002,,"Tier 2","Supermarket Type1",2999.429
"FDA45",21.25,"Low Fat",0.156012631,"Snack Foods",177.337,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2822.992
"FDA46",13.6,"Low Fat",0.117613212,"Snack Foods",194.2136,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2527.3768
"FDA46",13.6,"Low Fat",0.117818348,"Snack Foods",192.9136,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2527.3768
"FDA47",10.5,"Regular",0.11733375,"Baking Goods",164.121,"OUT017",2007,,"Tier 2","Supermarket Type1",2773.057
"FDA48",12.1,"Low Fat",0.115107028,"Baking Goods",222.0114,"OUT045",2002,,"Tier 2","Supermarket Type1",3547.3824
"FDA50",16.25,"Low Fat",0.087668236,"Dairy",94.941,"OUT017",2007,,"Tier 2","Supermarket Type1",1737.738
"FDA51",,"Regular",0.163882129,"Dairy",113.2518,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3415.554
"FDA51",8.05,"Regular",0.164542555,"Dairy",112.2518,"OUT013",1987,"High","Tier 3","Supermarket Type1",1707.777
"FDA55",17.2,"Regular",0.056941603,"Fruits and Vegetables",222.5088,"OUT013",1987,"High","Tier 3","Supermarket Type1",5369.0112
"FDA55",17.2,"reg",0.057221177,"Fruits and Vegetables",225.4088,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2460.7968
"FDA56",9.21,"Low Fat",0.008778413,"Fruits and Vegetables",122.4414,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1583.9382
"FDA57",18.85,"Low Fat",0.03961061,"Snack Foods",41.648,"OUT013",1987,"High","Tier 3","Supermarket Type1",759.012
"FDB02",9.695,"Regular",0.029223424,"Canned",175.437,"OUT045",2002,,"Tier 2","Supermarket Type1",2999.429
"FDB03",17.75,"Regular",0.156831826,"Dairy",241.0538,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1201.769
"FDB04",,"Regular",0.06292013,"Dairy",88.9856,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3515.424
"FDB04",11.35,"Regular",0.063354531,"Dairy",88.9856,"OUT045",2002,,"Tier 2","Supermarket Type1",1230.3984
"FDB05",,"Low Fat",0.08279545,"Frozen Foods",245.8776,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4705.8744
"FDB08",6.055,"Low Fat",0.03127929,"Fruits and Vegetables",160.3578,"OUT017",2007,,"Tier 2","Supermarket Type1",2406.867
"FDB09",16.25,"Low Fat",0.057629899,"Fruits and Vegetables",123.9046,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1120.5414
"FDB11",16,"Low Fat",0.060836524,"Starchy Foods",226.8404,"OUT035",2004,"Small","Tier 2","Supermarket Type1",6301.1312
"FDB11",16,"LF",0.061192211,"Starchy Foods",224.1404,"OUT017",2007,,"Tier 2","Supermarket Type1",4725.8484
"FDB12",11.15,"Regular",0.105220024,"Baking Goods",102.7648,"OUT013",1987,"High","Tier 3","Supermarket Type1",1142.5128
"FDB14",,"Regular",0.102226474,"Canned",91.312,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3075.996
"FDB15",10.895,"Low Fat",0.136696892,"Dairy",264.5568,"OUT013",1987,"High","Tier 3","Supermarket Type1",5536.7928
"FDB15",10.895,"Low Fat",0.136784873,"Dairy",265.2568,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4218.5088
"FDB15",10.895,"Low Fat",0.137368051,"Dairy",264.3568,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",4745.8224
"FDB16",8.21,"Low Fat",0.044917289,"Dairy",88.5198,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1133.8574
"FDB16",8.21,"Low Fat",0.044995631,"Dairy",89.2198,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1308.297
"FDB17",13.15,"Low Fat",0.036729122,"Frozen Foods",179.7976,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2535.3664
"FDB17",13.15,"Low Fat",0.036746479,"Frozen Foods",181.2976,"OUT045",2002,,"Tier 2","Supermarket Type1",3259.7568
"FDB17",13.15,"Low Fat",0.036879539,"Frozen Foods",181.3976,"OUT017",2007,,"Tier 2","Supermarket Type1",3078.6592
"FDB21",7.475,"Low Fat",0.148492521,"Fruits and Vegetables",240.6854,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1691.7978
"FDB22",8.02,"Low Fat",0.111419588,"Snack Foods",154.3998,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3383.5956
"FDB23",19.2,"Regular",0,"Starchy Foods",223.8062,"OUT045",2002,,"Tier 2","Supermarket Type1",5642.655
"FDB23",,"Regular",0.005561538,"Starchy Foods",224.0062,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3837.0054
"FDB23",19.2,"Regular",0.005611367,"Starchy Foods",226.2062,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1579.9434
"FDB23",,"Regular",0.00978492,"Starchy Foods",225.9062,"OUT019",1985,"Small","Tier 1","Grocery Store",451.4124
"FDB26",14,"Regular",0.031261583,"Canned",52.564,"OUT035",2004,"Small","Tier 2","Supermarket Type1",639.168
"FDB27",7.575,"Low Fat",0.055390121,"Dairy",195.2768,"OUT046",1997,"Small","Tier 1","Supermarket Type1",5715.2272
"FDB27",7.575,"Low Fat",0.055476238,"Dairy",196.8768,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1182.4608
"FDB28",6.615,"Low Fat",0.093307668,"Dairy",195.9426,"OUT013",1987,"High","Tier 3","Supermarket Type1",2570.6538
"FDB29",16.7,"Regular",0.052401766,"Frozen Foods",115.1176,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1488.7288
"FDB29",16.7,"Regular",0.052493162,"Frozen Foods",113.9176,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2519.3872
"FDB29",16.7,"Regular",0.052625179,"Frozen Foods",113.4176,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1488.7288
"FDB32",20.6,"Low Fat",0.023448504,"Fruits and Vegetables",93.9778,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2816.334
"FDB32",20.6,"Low Fat",0.023585598,"Fruits and Vegetables",94.7778,"OUT017",2007,,"Tier 2","Supermarket Type1",1314.2892
"FDB33",17.75,"Low Fat",0.014568036,"Fruits and Vegetables",158.1262,"OUT013",1987,"High","Tier 3","Supermarket Type1",4137.2812
"FDB34",15.25,"Low Fat",0.026604781,"Snack Foods",86.2198,"OUT035",2004,"Small","Tier 2","Supermarket Type1",610.5386
"FDB34",15.25,"Low Fat",0.026651184,"Snack Foods",86.6198,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1657.1762
"FDB34",15.25,"Low Fat",0.026760329,"Snack Foods",86.0198,"OUT017",2007,,"Tier 2","Supermarket Type1",2006.0554
"FDB34",15.25,"Low Fat",0.044539371,"Snack Foods",85.3198,"OUT010",1998,,"Tier 3","Grocery Store",261.6594
"FDB35",12.3,"Regular",0.064984487,"Starchy Foods",92.5804,"OUT017",2007,,"Tier 2","Supermarket Type1",2297.01
"FDB36",5.465,"Regular",0,"Baking Goods",129.1626,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3672.5528
"FDB36",5.465,"Regular",0.048486801,"Baking Goods",131.2626,"OUT013",1987,"High","Tier 3","Supermarket Type1",3410.2276
"FDB36",5.465,"Regular",0.048625599,"Baking Goods",129.2626,"OUT045",2002,,"Tier 2","Supermarket Type1",1311.626
"FDB36",5.465,"Regular",0.048801674,"Baking Goods",132.1626,"OUT017",2007,,"Tier 2","Supermarket Type1",1573.9512
"FDB37",20.25,"Regular",0.022936488,"Baking Goods",240.8538,"OUT035",2004,"Small","Tier 2","Supermarket Type1",7931.6754
"FDB37",20.25,"Regular",0.022940826,"Baking Goods",241.8538,"OUT046",1997,"Small","Tier 1","Supermarket Type1",5768.4912
"FDB38",,"Regular",0.027214272,"Canned",159.692,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3515.424
"FDB38",19.5,"Regular",0.0273467,"Canned",158.992,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1757.712
"FDB39",11.6,"Low Fat",0.038597077,"Dairy",57.9272,"OUT045",2002,,"Tier 2","Supermarket Type1",615.1992
"FDB40",,"Regular",0.007503372,"Dairy",146.7102,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4374.306
"FDB40",17.5,"Regular",0.007570599,"Dairy",144.6102,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2187.153
"FDB40",17.5,"Regular",0.012620221,"Dairy",144.8102,"OUT010",1998,,"Tier 3","Grocery Store",291.6204
"FDB41",,"Regular",0.170382726,"Frozen Foods",45.2718,"OUT019",1985,"Small","Tier 1","Grocery Store",47.2718
"FDB44",6.655,"Low Fat",0.016958832,"Fruits and Vegetables",210.0586,"OUT046",1997,"Small","Tier 1","Supermarket Type1",4221.172
"FDB45",20.85,"Low Fat",0.021362955,"Fruits and Vegetables",103.2306,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2404.2038
"FDB45",,"Low Fat",0.037345714,"Fruits and Vegetables",106.5306,"OUT019",1985,"Small","Tier 1","Grocery Store",104.5306
"FDB46",10.5,"Regular",0.093954022,"Snack Foods",211.8244,"OUT045",2002,,"Tier 2","Supermarket Type1",3387.5904
"FDB49",8.3,"Regular",0.030151351,"Baking Goods",98.7384,"OUT046",1997,"Small","Tier 1","Supermarket Type1",492.692
"FDB50",13,"LF",0.153618566,"Canned",79.6986,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1480.0734
"FDB50",13,"Low Fat",0.153930108,"Canned",76.7986,"OUT045",2002,,"Tier 2","Supermarket Type1",2648.5524
"FDB51",6.92,"Low Fat",0.038446805,"Dairy",63.5852,"OUT035",2004,"Small","Tier 2","Supermarket Type1",751.0224
"FDB51",6.92,"Low Fat",0.038532062,"Dairy",60.5852,"OUT045",2002,,"Tier 2","Supermarket Type1",1314.2892
"FDB51",6.92,"Low Fat",0.038610722,"Dairy",61.4852,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1314.2892
"FDB51",6.92,"LF",0.038671588,"Dairy",64.2852,"OUT017",2007,,"Tier 2","Supermarket Type1",438.0964
"FDB52",17.75,"Low Fat",0.030410273,"Dairy",256.0672,"OUT013",1987,"High","Tier 3","Supermarket Type1",2045.3376
"FDB52",17.75,"Low Fat",0.030559583,"Dairy",257.4672,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",3835.008
"FDB53",,"Low Fat",0.138777108,"Frozen Foods",147.5392,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5219.872
"FDB53",13.35,"Low Fat",0.139735226,"Frozen Foods",147.5392,"OUT045",2002,,"Tier 2","Supermarket Type1",3877.6192
"FDB56",8.75,"Regular",0.074743226,"Fruits and Vegetables",187.6556,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",5257.1568
"FDB57",20.25,"Regular",0.018789455,"Fruits and Vegetables",222.0772,"OUT013",1987,"High","Tier 3","Supermarket Type1",3113.2808
"FDB58",,"Regular",0.013431109,"Snack Foods",143.7154,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4821.7236
"FDB58",10.5,"reg",0.013485235,"Snack Foods",140.0154,"OUT013",1987,"High","Tier 3","Supermarket Type1",3119.9388
"FDB58",,"Regular",0.02363057,"Snack Foods",141.7154,"OUT019",1985,"Small","Tier 1","Grocery Store",425.4462
"FDB59",18.25,"Low Fat",0.015341139,"Snack Foods",200.0084,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1984.084
"FDB60",9.3,"Low Fat",0.028498354,"Baking Goods",195.8136,"OUT013",1987,"High","Tier 3","Supermarket Type1",2332.9632
"FDB60",9.3,"Low Fat",0.028566433,"Baking Goods",193.0136,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4860.34
"FDB60",9.3,"Low Fat",0.028683422,"Baking Goods",195.8136,"OUT017",2007,,"Tier 2","Supermarket Type1",3693.8584
"FDC02",,"Low Fat",0.068489201,"Canned",259.3278,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4165.2448
"FDC02",21.35,"Low Fat",0.068809463,"Canned",258.5278,"OUT035",2004,"Small","Tier 2","Supermarket Type1",5206.556
"FDC02",21.35,"Low Fat",0.068822477,"Canned",258.3278,"OUT046",1997,"Small","Tier 1","Supermarket Type1",7028.8506
"FDC02",21.35,"Low Fat",0.115194717,"Canned",258.3278,"OUT010",1998,,"Tier 3","Grocery Store",520.6556
"FDC03",8.575,"Regular",0.071786706,"Dairy",193.3794,"OUT013",1987,"High","Tier 3","Supermarket Type1",780.3176
"FDC03",8.575,"Regular",0.071832909,"Dairy",194.1794,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3316.3498
"FDC03",8.575,"reg",0.071958197,"Dairy",195.3794,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3511.4292
"FDC04",,"Low Fat",0.044767801,"Dairy",241.8854,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4592.0226
"FDC05",13.1,"Regular",0.099186992,"Frozen Foods",198.7768,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",3153.2288
"FDC05",13.1,"Regular",0.099343352,"Frozen Foods",198.1768,"OUT017",2007,,"Tier 2","Supermarket Type1",1970.768
"FDC08",,"Regular",0.102949031,"Fruits and Vegetables",225.272,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4753.812
"FDC08",19,"Regular",0.103363904,"Fruits and Vegetables",226.172,"OUT013",1987,"High","Tier 3","Supermarket Type1",3169.208
"FDC08",19,"Regular",0.104035148,"Fruits and Vegetables",227.772,"OUT017",2007,,"Tier 2","Supermarket Type1",5206.556
"FDC09",15.5,"Regular",0.026342897,"Fruits and Vegetables",104.1332,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1230.3984
"FDC09",15.5,"Regular",0.026355345,"Fruits and Vegetables",100.8332,"OUT045",2002,,"Tier 2","Supermarket Type1",1537.998
